Date,Meal,Canteen_Section,Food_Category,Waste_Weight_kg,Unit_Price_per_kg,Cost_Loss,Day_of_Week,Day_Num,Is_Weekend,Month,Day,Day_of_Year,temperature,rainfall,holiday,special_event,expected_attendance,actual_attendance,meals_prepared,meals_consumed,surplus_meals,surplus_percentage,previous_day_consumption
2025-06-30,Breakfast,C,Vegetables,2.62,3.0,7.86,Monday,0,0,6,30,181,29.3,0.0,0,0,220,211,236,193,43,18.22,273
2025-06-30,Breakfast,D,Meat,0.21,8.0,1.68,Monday,0,0,6,30,181,29.3,0.0,0,0,251,257,278,245,33,11.87,292
2025-06-30,Breakfast,D,Rice,1.61,2.0,3.22,Monday,0,0,6,30,181,29.3,0.0,0,0,246,224,272,211,61,22.43,313
2025-06-30,Breakfast,D,Soup,2.58,1.5,3.87,Monday,0,0,6,30,181,29.3,0.0,0,0,242,252,274,233,41,14.96,134
2025-06-30,Breakfast,D,Vegetables,4.73,3.0,14.19,Monday,0,0,6,30,181,29.3,0.0,0,0,273,269,296,253,43,14.53,152
2025-06-30,Dinner,A,Meat,1.05,8.0,8.4,Monday,0,0,6,30,181,29.3,0.0,0,0,480,510,526,494,32,6.08,389
2025-06-30,Dinner,A,Rice,2.89,2.0,5.78,Monday,0,0,6,30,181,29.3,0.0,0,0,470,531,524,514,10,1.91,236
2025-06-30,Dinner,A,Soup,0.46,1.5,0.69,Monday,0,0,6,30,181,29.3,0.0,0,0,488,516,527,465,62,11.76,402
2025-06-30,Dinner,A,Vegetables,2.81,3.0,8.43,Monday,0,0,6,30,181,29.3,0.0,0,0,454,468,508,426,82,16.14,410
2025-06-30,Dinner,B,Meat,3.85,8.0,30.8,Monday,0,0,6,30,181,29.3,0.0,0,0,420,403,459,389,70,15.25,214
2025-06-30,Dinner,B,Rice,2.57,2.0,5.14,Monday,0,0,6,30,181,29.3,0.0,0,0,440,443,497,422,75,15.09,317
2025-06-30,Dinner,B,Soup,4.95,1.5,7.43,Monday,0,0,6,30,181,29.3,0.0,0,0,442,433,477,402,75,15.72,228
2025-06-30,Dinner,B,Vegetables,1.47,3.0,4.41,Monday,0,0,6,30,181,29.3,0.0,0,0,430,437,482,410,72,14.94,373
2025-06-30,Dinner,C,Meat,0.68,8.0,5.44,Monday,0,0,6,30,181,29.3,0.0,0,0,309,312,353,301,52,14.73,494
2025-06-30,Dinner,C,Rice,3.43,2.0,6.86,Monday,0,0,6,30,181,29.3,0.0,0,0,341,330,373,317,56,15.01,514
2025-06-30,Dinner,D,Meat,1.76,8.0,14.08,Monday,0,0,6,30,181,29.3,0.0,0,0,393,368,422,358,64,15.17,301
2025-06-30,Dinner,D,Vegetables,4.7,3.0,14.1,Monday,0,0,6,30,181,29.3,0.0,0,0,399,409,438,373,65,14.84,182
2025-06-30,Lunch,A,Meat,1.15,8.0,9.2,Monday,0,0,6,30,181,29.3,0.0,0,0,735,694,825,669,156,18.91,642
2025-06-30,Lunch,A,Rice,4.84,2.0,9.68,Monday,0,0,6,30,181,29.3,0.0,0,0,764,764,823,748,75,9.11,493
2025-06-30,Lunch,A,Soup,0.35,1.5,0.52,Monday,0,0,6,30,181,29.3,0.0,0,0,687,635,750,590,160,21.33,270
2025-06-30,Lunch,A,Vegetables,1.83,3.0,5.49,Monday,0,0,6,30,181,29.3,0.0,0,0,626,592,694,543,151,21.76,565
2025-06-30,Lunch,B,Meat,4.42,8.0,35.36,Monday,0,0,6,30,181,29.3,0.0,0,0,583,594,663,572,91,13.73,480
2025-06-30,Lunch,B,Rice,2.52,2.0,5.04,Monday,0,0,6,30,181,29.3,0.0,0,0,606,659,664,621,43,6.48,464
2025-06-30,Lunch,B,Soup,2.41,1.5,3.62,Monday,0,0,6,30,181,29.3,0.0,0,0,677,631,733,580,153,20.87,542
2025-06-30,Lunch,B,Vegetables,3.31,3.0,9.93,Monday,0,0,6,30,181,29.3,0.0,0,0,654,648,715,614,101,14.13,543
2025-06-30,Lunch,C,Meat,4.25,8.0,34.0,Monday,0,0,6,30,181,29.3,0.0,0,0,516,485,556,480,76,13.67,669
2025-06-30,Lunch,C,Rice,2.73,2.0,5.46,Monday,0,0,6,30,181,29.3,0.0,0,0,503,512,551,493,58,10.53,621
2025-06-30,Lunch,C,Soup,4.42,1.5,6.63,Monday,0,0,6,30,181,29.3,0.0,0,0,556,539,627,496,131,20.89,590
2025-06-30,Lunch,C,Vegetables,2.21,3.0,6.63,Monday,0,0,6,30,181,29.3,0.0,0,0,490,511,539,484,55,10.2,614
2025-06-30,Lunch,D,Meat,3.84,8.0,30.72,Monday,0,0,6,30,181,29.3,0.0,0,0,613,674,697,642,55,7.89,262
2025-06-30,Lunch,D,Rice,3.66,2.0,7.32,Monday,0,0,6,30,181,29.3,0.0,0,0,534,480,584,464,120,20.55,362
2025-06-30,Lunch,D,Soup,2.06,1.5,3.09,Monday,0,0,6,30,181,29.3,0.0,0,0,613,605,670,542,128,19.1,496
2025-06-30,Lunch,D,Vegetables,1.89,3.0,5.67,Monday,0,0,6,30,181,29.3,0.0,0,0,606,598,680,565,115,16.91,278
2025-07-01,Breakfast,A,Meat,2.59,8.0,20.72,Tuesday,1,0,7,1,182,35.5,0.0,1,0,105,97,115,95,20,17.39,208
2025-07-01,Breakfast,A,Soup,0.32,1.5,0.48,Tuesday,1,0,7,1,182,35.5,0.0,1,0,101,99,109,92,17,15.6,245
2025-07-01,Breakfast,A,Vegetables,2.55,3.0,7.65,Tuesday,1,0,7,1,182,35.5,0.0,1,0,97,88,106,83,23,21.7,237
2025-07-01,Breakfast,B,Meat,1.73,8.0,13.84,Tuesday,1,0,7,1,182,35.5,0.0,1,0,97,100,110,99,11,10.0,95
2025-07-01,Breakfast,B,Rice,0.77,2.0,1.54,Tuesday,1,0,7,1,182,35.5,0.0,1,0,92,93,101,90,11,10.89,203
2025-07-01,Breakfast,B,Soup,2.34,1.5,3.51,Tuesday,1,0,7,1,182,35.5,0.0,1,0,99,101,109,93,16,14.68,92
2025-07-01,Breakfast,B,Vegetables,2.42,3.0,7.26,Tuesday,1,0,7,1,182,35.5,0.0,1,0,98,102,108,94,14,12.96,91
2025-07-01,Breakfast,C,Meat,2.63,8.0,21.04,Tuesday,1,0,7,1,182,35.5,0.0,1,0,77,81,85,77,8,9.41,99
2025-07-01,Breakfast,C,Rice,3.07,2.0,6.14,Tuesday,1,0,7,1,182,35.5,0.0,1,0,81,88,92,84,8,8.7,90
2025-07-01,Breakfast,C,Soup,3.1,1.5,4.65,Tuesday,1,0,7,1,182,35.5,0.0,1,0,76,72,85,66,19,22.35,93
2025-07-01,Breakfast,C,Vegetables,1.71,3.0,5.13,Tuesday,1,0,7,1,182,35.5,0.0,1,0,80,80,89,76,13,14.61,83
2025-07-01,Breakfast,D,Meat,4.95,8.0,39.6,Tuesday,1,0,7,1,182,35.5,0.0,1,0,71,70,80,68,12,15.0,77
2025-07-01,Breakfast,D,Vegetables,3.72,3.0,11.16,Tuesday,1,0,7,1,182,35.5,0.0,1,0,95,99,108,91,17,15.74,76
2025-07-01,Dinner,A,Meat,3.9,8.0,31.2,Tuesday,1,0,7,1,182,35.5,0.0,1,0,154,160,166,153,13,7.83,135
2025-07-01,Dinner,A,Rice,3.94,2.0,7.88,Tuesday,1,0,7,1,182,35.5,0.0,1,0,164,168,177,164,13,7.34,149
2025-07-01,Dinner,A,Vegetables,2.93,3.0,8.79,Tuesday,1,0,7,1,182,35.5,0.0,1,0,182,191,200,177,23,11.5,129
2025-07-01,Dinner,B,Meat,0.94,8.0,7.52,Tuesday,1,0,7,1,182,35.5,0.0,1,0,150,148,171,144,27,15.79,153
2025-07-01,Dinner,B,Rice,2.96,2.0,5.92,Tuesday,1,0,7,1,182,35.5,0.0,1,0,147,158,166,149,17,10.24,139
2025-07-01,Dinner,B,Soup,3.14,1.5,4.71,Tuesday,1,0,7,1,182,35.5,0.0,1,0,145,139,165,126,39,23.64,465
2025-07-01,Dinner,B,Vegetables,3.18,3.0,9.54,Tuesday,1,0,7,1,182,35.5,0.0,1,0,136,139,150,129,21,14.0,426
2025-07-01,Dinner,C,Meat,0.82,8.0,6.56,Tuesday,1,0,7,1,182,35.5,0.0,1,0,110,108,126,106,20,15.87,358
2025-07-01,Dinner,C,Rice,4.22,2.0,8.44,Tuesday,1,0,7,1,182,35.5,0.0,1,0,121,126,134,121,13,9.7,422
2025-07-01,Dinner,C,Soup,0.25,1.5,0.38,Tuesday,1,0,7,1,182,35.5,0.0,1,0,108,111,122,102,20,16.39,118
2025-07-01,Dinner,C,Vegetables,3.44,3.0,10.32,Tuesday,1,0,7,1,182,35.5,0.0,1,0,121,124,133,115,18,13.53,177
2025-07-01,Dinner,D,Meat,0.64,8.0,5.12,Tuesday,1,0,7,1,182,35.5,0.0,1,0,136,137,150,135,15,10.0,106
2025-07-01,Dinner,D,Rice,4.75,2.0,9.5,Tuesday,1,0,7,1,182,35.5,0.0,1,0,134,144,147,139,8,5.44,121
2025-07-01,Dinner,D,Soup,1.64,1.5,2.46,Tuesday,1,0,7,1,182,35.5,0.0,1,0,133,132,143,118,25,17.48,126
2025-07-01,Dinner,D,Vegetables,0.19,3.0,0.57,Tuesday,1,0,7,1,182,35.5,0.0,1,0,132,129,148,120,28,18.92,115
2025-07-01,Lunch,A,Meat,4.16,8.0,33.28,Tuesday,1,0,7,1,182,35.5,0.0,1,0,247,243,270,234,36,13.33,189
2025-07-01,Lunch,A,Rice,1.75,2.0,3.5,Tuesday,1,0,7,1,182,35.5,0.0,1,0,232,261,250,250,0,0.0,748
2025-07-01,Lunch,A,Soup,3.57,1.5,5.36,Tuesday,1,0,7,1,182,35.5,0.0,1,0,247,234,276,216,60,21.74,580
2025-07-01,Lunch,A,Vegetables,2.71,3.0,8.13,Tuesday,1,0,7,1,182,35.5,0.0,1,0,241,243,260,229,31,11.92,484
2025-07-01,Lunch,B,Meat,4.1,8.0,32.8,Tuesday,1,0,7,1,182,35.5,0.0,1,0,226,240,258,236,22,8.53,572
2025-07-01,Lunch,B,Rice,1.57,2.0,3.14,Tuesday,1,0,7,1,182,35.5,0.0,1,0,220,215,250,205,45,18.0,154
2025-07-01,Lunch,B,Soup,3.4,1.5,5.1,Tuesday,1,0,7,1,182,35.5,0.0,1,0,228,239,255,222,33,12.94,216
2025-07-01,Lunch,B,Vegetables,1.9,3.0,5.7,Tuesday,1,0,7,1,182,35.5,0.0,1,0,233,224,253,208,45,17.79,159
2025-07-01,Lunch,C,Meat,2.96,8.0,23.68,Tuesday,1,0,7,1,182,35.5,0.0,1,0,191,190,217,185,32,14.75,236
2025-07-01,Lunch,C,Rice,4.9,2.0,9.8,Tuesday,1,0,7,1,182,35.5,0.0,1,0,171,159,186,154,32,17.2,193
2025-07-01,Lunch,C,Soup,3.65,1.5,5.48,Tuesday,1,0,7,1,182,35.5,0.0,1,0,196,193,221,175,46,20.81,222
2025-07-01,Lunch,C,Vegetables,4.0,3.0,12.0,Tuesday,1,0,7,1,182,35.5,0.0,1,0,179,171,192,159,33,17.19,198
2025-07-01,Lunch,D,Meat,0.23,8.0,1.84,Tuesday,1,0,7,1,182,35.5,0.0,1,0,205,196,229,189,40,17.47,185
2025-07-01,Lunch,D,Rice,3.47,2.0,6.94,Tuesday,1,0,7,1,182,35.5,0.0,1,0,196,199,215,193,22,10.23,250
2025-07-01,Lunch,D,Soup,4.84,1.5,7.26,Tuesday,1,0,7,1,182,35.5,0.0,1,0,192,195,219,181,38,17.35,175
2025-07-01,Lunch,D,Vegetables,2.43,3.0,7.29,Tuesday,1,0,7,1,182,35.5,0.0,1,0,206,213,232,198,34,14.66,229
2025-07-02,Breakfast,A,Meat,3.48,8.0,27.84,Wednesday,2,0,7,2,183,26.9,14.2,0,0,322,356,364,339,25,6.87,201
2025-07-02,Breakfast,A,Rice,0.84,2.0,1.68,Wednesday,2,0,7,2,183,26.9,14.2,0,0,292,314,315,306,9,2.86,84
2025-07-02,Breakfast,A,Soup,3.9,1.5,5.85,Wednesday,2,0,7,2,183,26.9,14.2,0,0,275,253,313,230,83,26.52,66
2025-07-02,Breakfast,A,Vegetables,2.11,3.0,6.33,Wednesday,2,0,7,2,183,26.9,14.2,0,0,281,292,317,275,42,13.25,249
2025-07-02,Breakfast,B,Meat,4.38,8.0,35.04,Wednesday,2,0,7,2,183,26.9,14.2,0,0,302,342,343,326,17,4.96,339
2025-07-02,Breakfast,B,Rice,4.61,2.0,9.22,Wednesday,2,0,7,2,183,26.9,14.2,0,0,264,262,300,249,51,17.0,306
2025-07-02,Breakfast,B,Soup,0.41,1.5,0.62,Wednesday,2,0,7,2,183,26.9,14.2,0,0,277,272,306,251,55,17.97,206
2025-07-02,Breakfast,B,Vegetables,3.71,3.0,11.13,Wednesday,2,0,7,2,183,26.9,14.2,0,0,269,265,293,249,44,15.02,94
2025-07-02,Breakfast,C,Meat,1.12,8.0,8.96,Wednesday,2,0,7,2,183,26.9,14.2,0,0,211,204,240,201,39,16.25,68
2025-07-02,Breakfast,C,Soup,3.34,1.5,5.01,Wednesday,2,0,7,2,183,26.9,14.2,0,0,220,229,250,206,44,17.6,246
2025-07-02,Breakfast,C,Vegetables,1.69,3.0,5.07,Wednesday,2,0,7,2,183,26.9,14.2,0,0,220,230,241,216,25,10.37,275
2025-07-02,Breakfast,D,Soup,4.57,1.5,6.86,Wednesday,2,0,7,2,183,26.9,14.2,0,0,259,269,290,246,44,15.17,230
2025-07-02,Breakfast,D,Vegetables,0.95,3.0,2.85,Wednesday,2,0,7,2,183,26.9,14.2,0,0,257,253,290,239,51,17.59,216
2025-07-02,Dinner,A,Meat,1.81,8.0,14.48,Wednesday,2,0,7,2,183,26.9,14.2,0,0,441,448,489,431,58,11.86,355
2025-07-02,Dinner,A,Rice,1.65,2.0,3.3,Wednesday,2,0,7,2,183,26.9,14.2,0,0,473,478,537,453,84,15.64,366
2025-07-02,Dinner,A,Soup,4.0,1.5,6.0,Wednesday,2,0,7,2,183,26.9,14.2,0,0,440,447,479,398,81,16.91,356
2025-07-02,Dinner,A,Vegetables,4.68,3.0,14.04,Wednesday,2,0,7,2,183,26.9,14.2,0,0,479,514,533,476,57,10.69,381
2025-07-02,Dinner,B,Rice,1.44,2.0,2.88,Wednesday,2,0,7,2,183,26.9,14.2,0,0,422,447,467,431,36,7.71,164
2025-07-02,Dinner,B,Soup,1.96,1.5,2.94,Wednesday,2,0,7,2,183,26.9,14.2,0,0,426,435,486,395,91,18.72,102
2025-07-02,Dinner,B,Vegetables,3.42,3.0,10.26,Wednesday,2,0,7,2,183,26.9,14.2,0,0,383,390,431,358,73,16.94,476
2025-07-02,Dinner,C,Meat,4.11,8.0,32.88,Wednesday,2,0,7,2,183,26.9,14.2,0,0,340,326,370,312,58,15.68,431
2025-07-02,Dinner,C,Rice,4.9,2.0,9.8,Wednesday,2,0,7,2,183,26.9,14.2,0,0,359,379,389,366,23,5.91,431
2025-07-02,Dinner,C,Vegetables,4.78,3.0,14.34,Wednesday,2,0,7,2,183,26.9,14.2,0,0,384,399,438,366,72,16.44,120
2025-07-02,Dinner,D,Meat,1.51,8.0,12.08,Wednesday,2,0,7,2,183,26.9,14.2,0,0,379,373,410,355,55,13.41,144
2025-07-02,Dinner,D,Rice,1.52,2.0,3.04,Wednesday,2,0,7,2,183,26.9,14.2,0,0,405,375,444,359,85,19.14,453
2025-07-02,Dinner,D,Soup,1.8,1.5,2.7,Wednesday,2,0,7,2,183,26.9,14.2,0,0,381,389,411,356,55,13.38,395
2025-07-02,Dinner,D,Vegetables,3.6,3.0,10.8,Wednesday,2,0,7,2,183,26.9,14.2,0,0,386,407,430,381,49,11.4,366
2025-07-02,Lunch,A,Meat,1.84,8.0,14.72,Wednesday,2,0,7,2,183,26.9,14.2,0,0,682,678,746,668,78,10.46,617
2025-07-02,Lunch,A,Rice,1.78,2.0,3.56,Wednesday,2,0,7,2,183,26.9,14.2,0,0,790,829,854,783,71,8.31,587
2025-07-02,Lunch,A,Soup,3.63,1.5,5.44,Wednesday,2,0,7,2,183,26.9,14.2,0,0,701,685,798,615,183,22.93,181
2025-07-02,Lunch,A,Vegetables,3.88,3.0,11.64,Wednesday,2,0,7,2,183,26.9,14.2,0,0,689,642,756,593,163,21.56,394
2025-07-02,Lunch,B,Meat,3.5,8.0,28.0,Wednesday,2,0,7,2,183,26.9,14.2,0,0,661,678,713,667,46,6.45,668
2025-07-02,Lunch,B,Soup,1.04,1.5,1.56,Wednesday,2,0,7,2,183,26.9,14.2,0,0,711,727,773,662,111,14.36,457
2025-07-02,Lunch,B,Vegetables,3.09,3.0,9.27,Wednesday,2,0,7,2,183,26.9,14.2,0,0,632,644,698,608,90,12.89,593
2025-07-02,Lunch,C,Meat,2.83,8.0,22.64,Wednesday,2,0,7,2,183,26.9,14.2,0,0,567,576,636,568,68,10.69,667
2025-07-02,Lunch,C,Rice,1.31,2.0,2.62,Wednesday,2,0,7,2,183,26.9,14.2,0,0,554,572,610,552,58,9.51,205
2025-07-02,Lunch,C,Soup,4.87,1.5,7.3,Wednesday,2,0,7,2,183,26.9,14.2,0,0,509,522,566,472,94,16.61,662
2025-07-02,Lunch,C,Vegetables,1.2,3.0,3.6,Wednesday,2,0,7,2,183,26.9,14.2,0,0,436,428,497,394,103,20.72,208
2025-07-02,Lunch,D,Meat,1.52,8.0,12.16,Wednesday,2,0,7,2,183,26.9,14.2,0,0,629,647,674,617,57,8.46,234
2025-07-02,Lunch,D,Rice,1.56,2.0,3.12,Wednesday,2,0,7,2,183,26.9,14.2,0,0,605,624,653,587,66,10.11,552
2025-07-02,Lunch,D,Soup,3.55,1.5,5.32,Wednesday,2,0,7,2,183,26.9,14.2,0,0,536,502,584,457,127,21.75,615
2025-07-03,Breakfast,A,Meat,1.36,8.0,10.88,Thursday,3,0,7,3,184,28.4,0.0,0,0,294,289,331,275,56,16.92,234
2025-07-03,Breakfast,A,Rice,2.27,2.0,4.54,Thursday,3,0,7,3,184,28.4,0.0,0,0,273,280,300,272,28,9.33,217
2025-07-03,Breakfast,A,Vegetables,2.45,3.0,7.35,Thursday,3,0,7,3,184,28.4,0.0,0,0,300,302,336,279,57,16.96,239
2025-07-03,Breakfast,B,Meat,4.67,8.0,37.36,Thursday,3,0,7,3,184,28.4,0.0,0,0,250,239,275,234,41,14.91,326
2025-07-03,Breakfast,B,Soup,0.77,1.5,1.16,Thursday,3,0,7,3,184,28.4,0.0,0,0,281,290,317,260,57,17.98,194
2025-07-03,Breakfast,B,Vegetables,3.51,3.0,10.53,Thursday,3,0,7,3,184,28.4,0.0,0,0,285,273,313,255,58,18.53,222
2025-07-03,Breakfast,C,Meat,2.98,8.0,23.84,Thursday,3,0,7,3,184,28.4,0.0,0,0,203,202,226,199,27,11.95,275
2025-07-03,Breakfast,C,Rice,3.12,2.0,6.24,Thursday,3,0,7,3,184,28.4,0.0,0,0,227,229,259,217,42,16.22,228
2025-07-03,Breakfast,C,Soup,3.38,1.5,5.07,Thursday,3,0,7,3,184,28.4,0.0,0,0,209,213,238,194,44,18.49,212
2025-07-03,Breakfast,C,Vegetables,1.29,3.0,3.87,Thursday,3,0,7,3,184,28.4,0.0,0,0,240,232,261,218,43,16.48,255
2025-07-03,Breakfast,D,Rice,2.7,2.0,5.4,Thursday,3,0,7,3,184,28.4,0.0,0,0,239,233,258,228,30,11.63,249
2025-07-03,Breakfast,D,Soup,2.13,1.5,3.2,Thursday,3,0,7,3,184,28.4,0.0,0,0,249,235,280,212,68,24.29,251
2025-07-03,Breakfast,D,Vegetables,0.36,3.0,1.08,Thursday,3,0,7,3,184,28.4,0.0,0,0,231,237,257,222,35,13.62,279
2025-07-03,Dinner,A,Meat,2.72,8.0,21.76,Thursday,3,0,7,3,184,28.4,0.0,0,0,485,476,551,456,95,17.24,312
2025-07-03,Dinner,A,Rice,2.91,2.0,5.82,Thursday,3,0,7,3,184,28.4,0.0,0,0,428,419,474,402,72,15.19,329
2025-07-03,Dinner,A,Soup,4.69,1.5,7.04,Thursday,3,0,7,3,184,28.4,0.0,0,0,523,538,591,497,94,15.91,371
2025-07-03,Dinner,A,Vegetables,3.64,3.0,10.92,Thursday,3,0,7,3,184,28.4,0.0,0,0,467,436,515,398,117,22.72,358
2025-07-03,Dinner,B,Meat,0.96,8.0,7.68,Thursday,3,0,7,3,184,28.4,0.0,0,0,467,457,509,439,70,13.75,456
2025-07-03,Dinner,B,Rice,4.57,2.0,9.14,Thursday,3,0,7,3,184,28.4,0.0,0,0,441,481,502,454,48,9.56,344
2025-07-03,Dinner,B,Vegetables,4.42,3.0,13.26,Thursday,3,0,7,3,184,28.4,0.0,0,0,381,384,430,358,72,16.74,347
2025-07-03,Dinner,C,Meat,4.99,8.0,39.92,Thursday,3,0,7,3,184,28.4,0.0,0,0,357,312,387,305,82,21.19,439
2025-07-03,Dinner,C,Rice,4.61,2.0,9.22,Thursday,3,0,7,3,184,28.4,0.0,0,0,341,361,384,344,40,10.42,402
2025-07-03,Dinner,C,Soup,2.53,1.5,3.8,Thursday,3,0,7,3,184,28.4,0.0,0,0,357,347,391,322,69,17.65,497
2025-07-03,Dinner,C,Vegetables,2.05,3.0,6.15,Thursday,3,0,7,3,184,28.4,0.0,0,0,361,373,390,345,45,11.54,398
2025-07-03,Dinner,D,Meat,4.81,8.0,38.48,Thursday,3,0,7,3,184,28.4,0.0,0,0,403,427,449,417,32,7.13,305
2025-07-03,Dinner,D,Rice,4.69,2.0,9.38,Thursday,3,0,7,3,184,28.4,0.0,0,0,351,342,379,329,50,13.19,359
2025-07-03,Dinner,D,Soup,4.4,1.5,6.6,Thursday,3,0,7,3,184,28.4,0.0,0,0,400,405,445,371,74,16.63,398
2025-07-03,Dinner,D,Vegetables,4.64,3.0,13.92,Thursday,3,0,7,3,184,28.4,0.0,0,0,411,377,447,347,100,22.37,358
2025-07-03,Lunch,A,Meat,0.59,8.0,4.72,Thursday,3,0,7,3,184,28.4,0.0,0,0,735,746,809,712,97,11.99,568
2025-07-03,Lunch,A,Rice,3.62,2.0,7.24,Thursday,3,0,7,3,184,28.4,0.0,0,0,761,806,839,771,68,8.1,645
2025-07-03,Lunch,A,Soup,0.13,1.5,0.2,Thursday,3,0,7,3,184,28.4,0.0,0,0,707,764,775,699,76,9.81,472
2025-07-03,Lunch,A,Vegetables,3.88,3.0,11.64,Thursday,3,0,7,3,184,28.4,0.0,0,0,699,716,772,660,112,14.51,627
2025-07-03,Lunch,B,Meat,4.65,8.0,37.2,Thursday,3,0,7,3,184,28.4,0.0,0,0,691,676,740,643,97,13.11,476
2025-07-03,Lunch,B,Soup,4.68,1.5,7.02,Thursday,3,0,7,3,184,28.4,0.0,0,0,663,630,722,574,148,20.5,454
2025-07-03,Lunch,B,Vegetables,2.09,3.0,6.27,Thursday,3,0,7,3,184,28.4,0.0,0,0,668,669,725,627,98,13.52,608
2025-07-03,Lunch,C,Meat,2.44,8.0,19.52,Thursday,3,0,7,3,184,28.4,0.0,0,0,473,497,509,476,33,6.48,598
2025-07-03,Lunch,C,Rice,4.4,2.0,8.8,Thursday,3,0,7,3,184,28.4,0.0,0,0,595,602,677,574,103,15.21,783
2025-07-03,Lunch,C,Soup,4.82,1.5,7.23,Thursday,3,0,7,3,184,28.4,0.0,0,0,519,488,562,454,108,19.22,536
2025-07-03,Lunch,D,Meat,3.26,8.0,26.08,Thursday,3,0,7,3,184,28.4,0.0,0,0,615,608,689,598,91,13.21,712
2025-07-03,Lunch,D,Rice,1.67,2.0,3.34,Thursday,3,0,7,3,184,28.4,0.0,0,0,626,681,697,645,52,7.46,574
2025-07-03,Lunch,D,Soup,0.54,1.5,0.81,Thursday,3,0,7,3,184,28.4,0.0,0,0,599,597,680,536,144,21.18,699
2025-07-03,Lunch,D,Vegetables,4.55,3.0,13.65,Thursday,3,0,7,3,184,28.4,0.0,0,0,556,566,599,530,69,11.52,660
2025-07-04,Breakfast,A,Meat,2.88,8.0,23.04,Friday,4,0,7,4,185,29.6,4.8,0,0,293,301,325,288,37,11.38,251
2025-07-04,Breakfast,A,Rice,0.15,2.0,0.3,Friday,4,0,7,4,185,29.6,4.8,0,0,295,303,328,285,43,13.11,211
2025-07-04,Breakfast,A,Soup,4.92,1.5,7.38,Friday,4,0,7,4,185,29.6,4.8,0,0,286,292,307,267,40,13.03,249
2025-07-04,Breakfast,A,Vegetables,0.63,3.0,1.89,Friday,4,0,7,4,185,29.6,4.8,0,0,344,312,386,284,102,26.42,215
2025-07-04,Breakfast,B,Meat,4.95,8.0,39.6,Friday,4,0,7,4,185,29.6,4.8,0,0,294,284,325,272,53,16.31,250
2025-07-04,Breakfast,B,Rice,1.49,2.0,2.98,Friday,4,0,7,4,185,29.6,4.8,0,0,271,269,309,260,49,15.86,285
2025-07-04,Breakfast,B,Soup,2.52,1.5,3.78,Friday,4,0,7,4,185,29.6,4.8,0,0,271,275,303,249,54,17.82,260
2025-07-04,Breakfast,B,Vegetables,2.76,3.0,8.28,Friday,4,0,7,4,185,29.6,4.8,0,0,284,265,323,243,80,24.77,218
2025-07-04,Breakfast,C,Meat,4.27,8.0,34.16,Friday,4,0,7,4,185,29.6,4.8,0,0,239,253,269,250,19,7.06,288
2025-07-04,Breakfast,C,Rice,4.7,2.0,9.4,Friday,4,0,7,4,185,29.6,4.8,0,0,224,224,245,211,34,13.88,249
2025-07-04,Breakfast,C,Soup,1.04,1.5,1.56,Friday,4,0,7,4,185,29.6,4.8,0,0,215,199,242,180,62,25.62,252
2025-07-04,Breakfast,C,Vegetables,2.39,3.0,7.17,Friday,4,0,7,4,185,29.6,4.8,0,0,219,229,250,215,35,14.0,243
2025-07-04,Breakfast,D,Meat,0.9,8.0,7.2,Friday,4,0,7,4,185,29.6,4.8,0,0,253,258,278,251,27,9.71,199
2025-07-04,Breakfast,D,Rice,0.65,2.0,1.3,Friday,4,0,7,4,185,29.6,4.8,0,0,252,265,277,249,28,10.11,272
2025-07-04,Breakfast,D,Soup,1.36,1.5,2.04,Friday,4,0,7,4,185,29.6,4.8,0,0,264,272,292,252,40,13.7,267
2025-07-04,Breakfast,D,Vegetables,2.35,3.0,7.05,Friday,4,0,7,4,185,29.6,4.8,0,0,232,235,255,217,38,14.9,284
2025-07-04,Dinner,A,Meat,1.25,8.0,10.0,Friday,4,0,7,4,185,29.6,4.8,0,0,470,487,510,480,30,5.88,394
2025-07-04,Dinner,A,Soup,4.77,1.5,7.15,Friday,4,0,7,4,185,29.6,4.8,0,0,472,480,537,434,103,19.18,367
2025-07-04,Dinner,A,Vegetables,3.79,3.0,11.37,Friday,4,0,7,4,185,29.6,4.8,0,0,467,460,502,422,80,15.94,294
2025-07-04,Dinner,B,Meat,3.64,8.0,29.12,Friday,4,0,7,4,185,29.6,4.8,0,0,418,447,460,425,35,7.61,359
2025-07-04,Dinner,B,Rice,1.58,2.0,3.16,Friday,4,0,7,4,185,29.6,4.8,0,0,430,439,482,415,67,13.9,326
2025-07-04,Dinner,B,Soup,3.3,1.5,4.95,Friday,4,0,7,4,185,29.6,4.8,0,0,409,401,460,367,93,20.22,363
2025-07-04,Dinner,B,Vegetables,0.16,3.0,0.48,Friday,4,0,7,4,185,29.6,4.8,0,0,432,451,492,422,70,14.23,422
2025-07-04,Dinner,C,Meat,0.4,8.0,3.2,Friday,4,0,7,4,185,29.6,4.8,0,0,377,375,410,359,51,12.44,480
2025-07-04,Dinner,C,Rice,3.49,2.0,6.98,Friday,4,0,7,4,185,29.6,4.8,0,0,363,346,396,326,70,17.68,454
2025-07-04,Dinner,C,Vegetables,0.68,3.0,2.04,Friday,4,0,7,4,185,29.6,4.8,0,0,333,323,374,294,80,21.39,345
2025-07-04,Dinner,D,Meat,2.56,8.0,20.48,Friday,4,0,7,4,185,29.6,4.8,0,0,412,402,459,394,65,14.16,417
